video_id,channel_id,channel_title,title,description,published_at,duration,view_count,like_count,fave_count,comment_count
FTdiJmhzOto,UCK6c4qk3hRaa6fMIEZrhiXQ,Tribun Timur,"SHORT | Ferdy Sambo Divonis Mati, Bagaimana Tahapan Eksekusi Mati bagi Terpidana?","#tribuntimur #tribunviral #ferdysambo #shorts 

TRIBUN-TIMUR.COM - Terpidana kasus pembunuhan berencana, Ferdy Sambo dijatuhi vonis hukuman mati oleh majelis hakim pada Senin kemarin.

Sambo menambah satu lagi daftar jenderal yang dijatuhi hukuman mati di Indonesia.

Lantas kapan eksekusi Sambo bisa dilaksanakan?

Mungkin ini menjadi pertanyaan bagi publik Indonesia sekarang.

Juga bagaimana tahapan eksekusi mati itu dilakukan.

Seorang mantan algojo eksekutor narapidana dengan vonis mati menceritakan pengalamannya mengeksekusi para terpidana mati.

Tak banyak yang tahu tentang urutan eksekusi mati yang harus dilalui para terpidana.

Pemerintah Indonesia menetapkan lokasi eksekusi hukuman mati di kompleks penjara pulau Nusa Kambangan yang terletak di lepas pantai Cilacap, Jawa Tengah.

Hukuman mati di Indonesia sudah dijatuhkan pada beberapa terpidana kasus narkoba, bahkan sudah ada yang pada tahap eksekusi.

Penjara Pulau Nusa Kambangan dapat menampung lebih dari 1.500 narapidana, termasuk mereka yang ditahan karena perdagangan narkoba dan terorisme.

Penjara Pulau Nusa Kambangan yang memiliki keamanan tingkat tinggi, yang dikenal oleh penduduk setempat sebagai Pulau Hantu.

Tempat eksekusi hukuman mati bisa dilakukan di beberapa wilayah sepi yang ada di Pulau Nusa Kambangan.

Akan tetapi, tempat yang paling terkenal adalah Situs Nirbaya dan Limus Buntu.

Ada beberapa urutan untuk proses eksekusi para terpidana hukuman mati.

Para terpidana mati biasanya ditempatkan di ruang isolasi terlebih dahulu.

Sebelum memasuki sel isolasi, mereka akan diberitahu kapan mereka akan dieksekusi dan diminta untuk menentukan 'tiga permintaan terakhir'.

Menurut hukum Indonesia, narapidana harus diberitahu kapan eksekusi mereka akan terjadi setidaknya 72 jam sebelum eksekusi hukuman mati dilakukan.

Tugas dari eksekusi hukuman mati itu dilakukan oleh regu tembak yang berjumlah 12 orang.

Dikutip dari Intisari dan The Guardian, berikut urutan hukuman eksekusi mati, menurut mantan algojo.

1. Sebuah regu tembak berjumlah 12 orang yang terdiri atas penembak yang sangat terlatih dipilih, dengan dua orang tambahan siap siaga.

Mereka secara khusus yang dipilih memiliki usia 20-an, secara fisik dan mental juga harus cocok untuk tugas tersebut.

2. Para tahanan ditutup matanya dan kebanyakan mengarah ke salah satu dari dua bidang eksekusi, yakni Nirbaya atau Limus Buntu.

3. Narapidana diberikan pilihan untuk duduk, berdiri, atau berlutut sebelum dieksekusi.

4. Para penembak kemudian akan menembak secara bersamaan ke arah terpidana, membidik lurus ke jantungnya.

Mereka jarang menembak meleset karena sebelumnya diberikan pelatihan tambahan untuk mengasah keterampilan menembak.

Menurut beberapa sumber, hanya tiga senapan laras panjang yang diisi peluru, sementara sembilan senapan lain diisi peluru hampa.

5. Narapidana harus mati dalam satu menit.

6. Jika terpidana tidak langsung mati, seorang penembak dapat diminta untuk menembak kepala terpidana, tepat di atas telinganya.

Narator : Wa Ode Nurmin
Editor : Muhamad Asrul

(TRIBUN-TIMUR.COM)
Update info terkini via http://tribun-timur.com/

Follow akun Instagram http://bit.ly/IGTribunTimur
Follow akun Twitter http://bit.ly/twitterTribunTimur
Follow dan like fanpage Facebook http://bit.ly/FBTribunTimurMks
YouTube business inquiries: 081144407111",2023-02-17T08:40:02Z,PT58S,822342,8421,0,210
wI8BAX6JlRs,UC-00f9wTgxf7JaT2Jia8-KA,PENA KECIL,SAD!S | DIBALIK EKSEKUS! BRIGADIR JOSUA DAN MANIPULASI FERDY SAMBO!,"Assalamualaikum warahmatulahi wabarahkatuh, hallo sahabat, jumpa lagi dalam segmen ulasan pena, segmen yang akan membahas cerita kisah nyata, misteri, fakta sejarah, kejadian tragis dan kisah kisah menarik lainya dari penjuru dunia. 

 Penembakan Brigadir J di Duren tiga.

DISCLAIMER :
Konten dalam channel ini tidak mendukung tindakan ilegal dalam bentuk apapun. Ilustrasi dibuat oleh  @penakecilofficial  hanya untuk mengilustrasikan jalanya cerita. Tidak ada hubungan dengan siapapun yang hidup ataupun yang sudah mati, tempat, profesi dan apapun itu. Semua dibuat hanya untuk hiburan semata. Ambil sisi baiknya dan buang sisi buruknya. 
______________________________________________________________________________________________
______________________________________________________________________________________________
#ceritainspiratif #storytelling #filmpendek #kisahnyata #kisahkriminal #jejakperistiwa #olahtkp #kronologi #fakta #faktaunik #police #hukum",2025-04-05T11:30:39Z,PT10M49S,843752,2256,0,431
OvbW-zBxgRo,UC2GiRC2rCMAcHBJKfvuCrmA,Rumah Idaman ,Rumah Dinas Ferdy Sambo Yang Kini Terbengkalai Tak Terurus Dipenuhi Rumput,,2025-07-27T09:01:30Z,PT4S,3307673,2478,0,98
WN_nHsyd7kg,UCB1fvlA5xmLJ0tZblpoTuaQ,VIVA.CO.ID,"Ferdy Sambo: Hanya 0,01 Persen Polisi Yang Langgar Aturan #vivacoid #ferdysambo #sambo","VIVA - Irjen Ferdy Sambo mengatakan bahwa ia sudah menyelesaikan kasus-kasus polisi yang melenceng. Simak video selengkapnya di sini https://youtu.be/3PDZS9OgrHE

Baca berita terbaru, terkini dan terpopuler disini https://www.viva.co.id/",2022-08-13T12:00:32Z,PT31S,803024,7481,0,2673
oKV3YXiOzLc,UCRObaWKEG55XLWjd67_2wjA,MDTV NEWS OFFICIAL,LIVE : Kapolri Blak-blakan di DPR Soal Ferdy Sambo,"Subscribe Official NET. News Youtube Channel:
https://www.youtube.com/OfficialNetNews

dan ikuti berita-berita terkini di NET. News via streaming di: http://www.netmedia.co.id/live-streaming

serta baca beritanya di:
http://news.netmedia.co.id

Follow & Mention Twitter kami: https://twitter.com/OfficialNETNews

Follow & Like Facebook Fanpage kami: https://www.facebook.com/OfficialNETNews

Follow & Share Instagram kami:
https://www.instagram.com/officialnet.news

---

Syarat & Ketentuan: http://bit.ly/1jAbOYj",2022-08-24T14:37:31Z,PT10H43M25S,785377,5782,0,97
DQL1R-X6ikY,UC1QpnGo11epfexw1bIiTHTg,Liputan6,Viral! Video Ferdy Sambo Joget Bareng Krishna Murti #Shorts,"Liputan6 - Viral! Video Ferdy Sambo Joget Bareng Krishna Murti #Shorts 

Sebuah video lama yang menampilkan momen saat tersangka pembunuhan Brigadir J, Ferdy Sambo tengah berjoget bareng mantan pimpinannya, Krishna Murti menyeruak di media sosial.

#ferdysambo #krishnamurti #brigadirj #liputan6sctv #liputan6 
-------------------------------------
Simak berita lainnya di: https://www.youtube.com/channel/UC1QpnGo11epfexw1bIiTHTg/videos

Liputan 6 SCTV adalah program berita televisi nasional yang berada di bawah naungan Elang Mahkota Teknologi (Emtek) Group. Liputan 6 SCTV juga menyajikan informasi dalam bentuk live report dan breaking news. Tayang siaran langsung, setiap hari di saluran tv SCTV pada program Liputan 6 Pagi, Liputan 6 Siang, Liputan 6 Petang Terkini, dan Liputan 6 Malam.

Ikuti media sosial Liputan 6 SCTV untuk mendapatkan informasi Aktual, Tajam, Terpercaya. 

Liputan 6 SCTV Official Instagram: https://www.instagram.com/liputan6.sctv/
Liputan 6 SCTV Official Tiktok: https://www.tiktok.com/@liputan6.sctv
Liputan 6 SCTV Official Facebook : https://www.facebook.com/Liputan6SCTV
SCTV Facebook Fanpage: https://www.facebook.com/SCTV
SCTV Official Twitter: https://twitter.com/SCTV",2022-08-19T13:00:07Z,PT30S,775264,3710,0,456
eu9qR4rWXVo,UC5BMIWZe9isJXLZZWPWvBlg,KOMPASTV,"Ungkapan Hati Anak Buah Ferdy Sambo: Marah, Kesal, hingga Berdamai dengan Diri","JAKARTA, KOMPAS.TV - Mantan anak buah Ferdy Sambo menangis dan marah ke mantan bosnya itu. Peristiwa tangis dan amarah mereka terjadi di persidangan terkait pembunuhan Brigadir Yosua.

Irfan Widyanto juga mengungkapkan penyesalannya ikut terseret dalam kasus ini. Irfan juga menjadi terdakwa dalam kasus obstruction of justice atau merintangi penyidikan pembunuhan Brigadir Yosua. 

Sementara itu, eks Kepala Biro Pengamanan Internal Hendra Kurniawan saat ditanya hakim mengenai perasaannya setelah tahu dia dibohongi dalam kasus ini oleh Ferdy Sambo menyebut dia sudah berdamai dengan dirinya.

Baca Juga Anak Buah Sambo Saling Bantah soal Perintah, Apa Ini Jadi Strategi untuk Menyelamatkan Diri? di https://www.kompas.tv/article/359367/anak-buah-sambo-saling-bantah-soal-perintah-apa-ini-jadi-strategi-untuk-menyelamatkan-diri

Saksi lain yakni mantan kepala bagian penegakan hukum provos polri di Div Propam Polri Kombes Susanto Haris juga meluapkan kekecewaan dan amarahnya kepada Ferdy Sambo.

Kesedihan dan kekecewaan juga disampaikan Arif Rachman saat bersaksi di PN Jakarta Selatan.

Arif rachman mengaku kecewa karena terlibat dalam kasus perintangan penyidikan atau Obstruction of Justice.

Video editor: Bara Bima Hardika

Artikel ini bisa dilihat di :  https://www.kompas.tv/article/361816/ungkapan-hati-anak-buah-ferdy-sambo-marah-kesal-hingga-berdamai-dengan-diri",2022-12-25T11:09:52Z,PT5M33S,755703,4220,0,826
OyVMbR000SY,UCPAxpUn1mrn14xU0JpsLhDg,Kompas.com,5 Kebohongan Irjen Ferdy Sambo yang Akhirnya Terbongkar,"Irjen Ferdy Sambo telah ditetapkan sebagai tersangka kasus dugaan pembunuhan berencana terhadap Brigadir J.
Butuh waktu sekitar satu bulan untuk polisi mengungkap Sambo sebagai otak dari pembunuhan anak buahnya.
Peristiwa yang terjadi sebenarnya ternyata berbeda jauh dengan narasi Sambo di awal.
Kasus kematian Brigadir J pun kini mulai menemui titik terang.

Berikut Kompas.com rangkum 5 kebohongan Irjen Ferdy Sambo yang akhirnya terbongkar.

Simak selengkapnya dalam video berikut.

Video Jurnalis: Pramulya Sadewa, Claudia Aviolola,
Penulis: Fitria Chusna Farisa

Penulis Naskah: Fathira Deiza A

Narator: Fathira Deiza A

Video Editor: Bernard Siahaan

Produser: Rose Komala Dewi

Music: Lands Unknown by Futuremono, Savior Search by DJ Freedem

#JernihkanHarapan #KebohonganFerdySambo #KasusBrigadirJ


Artikel ini bisa dilihat di : https://video.kompas.com/watch/170497/5-kebohongan-irjen-ferdy-sambo-yang-akhirnya-terbongkar",2022-08-13T03:52:22Z,PT3M47S,1086759,5561,0,858
JmGB8xEJri4,UCwnth5d26KTvEGhbQQUfFgw,PETUALANG DAN EXPLORE ,"SERAM❗INILAH KONDISI TERKINI RUMAH KOSONG JENDERAL FERDY SAMBO DI 2025 , ADA MOBIL PUTIH DIDALAM","Assalamualaikum warahmatullahi wabarokatuh 
Salam sejahtera salam bhinneka tunggal Ika 

Ok ges kali ini saya berkunjung kerumah dinasnya Ferdy Sambo di komplek perumahan polri duren tiga Jakarta Selatan 
Untuk melihat kondisi terkini nya setelah kejadian tragedi pemb.berencana 2,5 tahun yang lalu .
Tampak masih kosong dan terkesan horor dan auranya beda 
Dan terlihat juga ada satu mobil 4WD terparkir di belakang rumah ini ..kira kira itu mobil siapa ??? 

Ok simak aja videonya sampe tuntas dan jangan lupa ya
Klik tombol SUCBCRIBE, LIKE KOMEN DAN SHARE OK 
TERIMA KASIH....

#ferdysambo #ferdysamboterbaru #walkingtourjakarta 
#jakartahariini #walkingtour #ferdysambodanbrigadirj 
#ferdysambotersangka #petualangexplore

TONTON JUGA KONDISI MALAM HARINYA
RUMAH DINAS INI SANGAT HOROR TANPA LAMPU 

👉 https://youtu.be/dOfm3fMGLW4",2025-01-24T03:30:08Z,PT10M28S,1099397,5845,0,746
r4_bQ_JjH-0,UCOCLjtNu5kZ0TnfqwSZIAHg,Planet Kering,KABAR TERBARU FERDY SAMBO #ferdysambo #polisi #viral,"Pada video kali ini kami membahas tentang kabar terbaru mantan kadiv propam ferdy sambo

Jangan lupa dukung channel ini dengan cara Subscribe, Like dan Comment untuk lebih banyak lagi video dari channel Planet Kering. Terima Kasih",2025-02-14T03:15:03Z,PT18S,1341931,14259,0,959
xkuQRjpmX8w,UCK1Kuy7v_dXDkRmwCXMGgbA,Dunia Politik ,Hubungan Istri Ferdy Sambo Dengan Ajudan Ternyata Sudah 14 Tahun,,2025-08-02T09:41:55Z,PT9S,3707327,3347,0,39
xcMCAcqfvDM,UC5BMIWZe9isJXLZZWPWvBlg,KOMPASTV,Hasil Sidang Putusan: Ferdy Sambo Divonis Hukuman Mati!,"JAKARTA, KOMPAS.TV - Ferdy sambo, terdakwa kasus pembunuhan Brigadir Nofriansyah Yosua Hutabarat atau Brigadir J, divonis hukuman mati.

Majelis hakim menjelaskan, putusan sudah berdasarkan hasil pemeriksaan berkas dan surat-surat yang berkaitan dengan kasus perkara ini.

""Menjatuhkan pidana kepada terdakwa dengan pidana mati,"" ujar Wahyu Iman Santoso, Senin (13/2/2023).

Baca Juga Hakim: Unsur Pembunuhan Berencana Brigadir J oleh Ferdy Sambo Terpenuhi, Sangat Rapi dan Sistematis di https://www.kompas.tv/article/377961/hakim-unsur-pembunuhan-berencana-brigadir-j-oleh-ferdy-sambo-terpenuhi-sangat-rapi-dan-sistematis

Selain itu, putusan juga ditetapkan berdasarkan hasil mendengarkan keterangan saksi, ahli, dan pihak-pihak terkait; serta penjelasan, bukti-bukti, dan tuntutan pidana ataupun perdata terhadap terdakwa.

Majelis hakim tidak luput mempertimbangkan paparan penasihat hukum terdakwa dan argumen terdakwa pribadi dalam persidangan.

Video editor: Vila Randita

Artikel ini bisa dilihat di :  https://www.kompas.tv/article/378008/hasil-sidang-putusan-ferdy-sambo-divonis-hukuman-mati",2023-02-13T08:31:07Z,PT51S,960780,6259,0,1730
FnDxKx77mTo,UCy2Btvc-6CIXnEneOLh0PLg,Mrs. Jahad,#shorts hakim morgan simanjuntak disidang ferdy sambo #focusnews,terimakasih♡,2022-10-13T11:25:59Z,PT16S,918966,4253,0,94
-3eqMUUTprU,UCK1Kuy7v_dXDkRmwCXMGgbA,Dunia Politik ,Terungkap Hubungan Istri Ferdi Sambo Dan Mantan Ajudan,,2025-07-20T11:03:59Z,PT11S,3226094,4253,0,50
F1oiN656Hys,UCdOovgmIPfj9a-o3VP5i2_g,MerdekaDotCom,TANPA KOMPROMI! Kadiv Propam Irjen Ferdy Sambo Babat Habis Anggota Nakal,"MERDEKA.COM - Kadiv Propam Irjen Ferdy Sambo mengingatkan anggotanya untuk taat pada peraturan. Dia bakal menindak tegas anggota yang melakukan pelanggaran.

Ferdy tidak akan kompromi jika ada yang melakukan pemerasan dan menerima gratifikasi. Selain itu, Ferdy juga menyinggung soal penggunaan media sosial yang tidak sesuai ketentuan.

Sumber video:
- https://www.instagram.com/p/Ce_Ixo7sGNJ/

----

MORE VIDEOS: https://video.merdeka.com/

Produced by https://www.merdeka.com
KLN Apps ► http://www.kln.id/apps/

----
Youtube ► https://www.youtube.com/merdekacomvideonews
Vidio ► https://www.vidio.com/@merdeka
Twitter ► https://twitter.com/merdekadotcom
Facebook ► https://www.facebook.com/MDKcom
Telegram ► https://t.me/merdekacomnewsupdate",2022-06-20T01:57:58Z,PT2M45S,881612,3700,0,2579
yAm-t4VNliE,UC5BMIWZe9isJXLZZWPWvBlg,KOMPASTV,Sambo dan Eliezer Saling Bantah Soal Penembakan Yosua di Persidangan,"JAKARTA, KOMPAS.TV - Dua terdakwa pembunuhan berencana terhadap Nofriansyah Yosua Hutabarat atau Brigadir J itu saling tuding sekaligus saling bantah soal kematian Yosua.

Terdakwa Ferdy Sambo menegaskan tidak ikut menembak Nofriansyah Yosua Hutabarat alias Brigadir J ketika insiden penembakan di rumah dinas Komplek Perumahan Polri, Duren Tiga, Jakarta Selatan.

Klaim itu disampaikan Sambo, saat hadir sebagai saksi dalam perkara dugaan pembunuhan berencana Brigadir J atas terdakwa Richard Eliezer, Kuat Maruf, dan Ricky Rizal.

Baca Juga Bela Kesaksian Eliezer, Ronny Talapessy: Sambo Maju ke Depan, Tembak Yosua di https://www.kompas.tv/article/360378/bela-kesaksian-eliezer-ronny-talapessy-sambo-maju-ke-depan-tembak-yosua

Sementara itu, di depan hakim, Bharada E dengan tegas menyatakan, Ferdy Sambo memerintahkan dirinya untuk membunuh dengan menembak Brigadir J. Bahkan, ia menyebut Sambo lah yang memberikan senjata jenis pistol kepada dirinya.

Kemudian Ferdy Sambo mengelak, ia membantah keterangan dari Bharada E tersebut. Ia bahkan menuding apa yang dikatakan Eliezer adalah keterangan palsu karena tidak sesuai fakta.

Video editor: Bara Bima Hardika

Artikel ini bisa dilihat di :  https://www.kompas.tv/article/361817/sambo-dan-eliezer-saling-bantah-soal-penembakan-yosua-di-persidangan",2022-12-25T11:27:34Z,PT4M53S,883675,4519,0,681
ui8HYFjXUss,UCdOovgmIPfj9a-o3VP5i2_g,MerdekaDotCom,"FERDY SAMBO ""NGEMIS"" JABATAN, Viral Video Lawas saat di Polda Metro Jaya #merdekadotcom #ferdysambo",,2022-08-23T14:09:56Z,PT55S,853718,7093,0,1109
VlkJ9p0imSY,UCemzw-XZm0Xf5M3XW9Qg4kg,Ragam senapan,Ferdy sambo terjebak pertanyaan Hakim#shorts,,2022-12-17T15:51:42Z,PT53S,846222,10891,0,855
h2M8ktkCeCo,UCu9g2ID__kol_6aqQJTn9kg,Tribun Pontianak,®️ 🔴 Ternyata Wanita Ini Cinta Pertama Irjen Ferdy Sambo,"Putri Candrawathi (PC), istri Irjen Ferdy Sambo, resmi menjadi tersangka dalam kasus dugaan pembunuhan berencana terhadap Nofriansyah Yosua Hutabarat atau Brigadir J. 
Dikutip dari Kompas.com, sosok Putri pertama kali dikenal publik secara luas lantaran kasus kematian Brigadir J. 
Wanita berusia sekitar 49 tahun tersebut merupakan anak dari seorang pensiunan jenderal TNI dengan pangkat Brigadir Jenderal (Brigjen) atau jenderal bintang satu.
Dalam dunia pendidikan, Putri mengenyam pendidikan kedokteran dan memiliki gelar sebagai Dokter Gigi.

Putri adalah wanita keturunan Bali, tetapi tinggal di beberapa lokasi berbeda akibat mengikuti ayahnya bertugas. 
Saat SMP, Putri bersekolah di SMP Negeri 6 Makassar dan pertama kali bertemu dengan Ferdy Sambo. 
Teman dekat Putri dan Ferdy Sambo, Agussalim Narwis, mengatakan bahwa hubungan asmara keduanya sudah terjalin sejak di SMP.

Putri ternyata cinta pertamanya Ferdy Sambo. Mereka pacaran sejak SMP, yakni di SMPN 6 Makassar.

Namun, setamat SMP, Putri dan Ferdy Sambo berpisah karena Putri harus mengikuti ayahnya untuk bertugas ke Pulau Jawa.
Jika Putri ikut bapaknya yang pindah tugas. Ferdy masuk SMA 1 Makassar.
Agussalim mengungkapkan bahwa keduanya kemudian bertemu kembali setelah Ferdy Sambo menjadi polisi dan ditugaskan ke Pulau Jawa. 
Cinta pertama bersemi kembali, akhirnya mereka menikah.
Dari pernikahan mereka, Ferdy Sambo dan Putri telah dikaruniai empat orang anak.


#putri #candrawathi #tersangka #putricandrawathi #istri #irjen #ferdysambo #sambo #brigadirj #bharadae #update #terkini
Judul: Deep Inside
Artis: Global Genius
Tautan: https://business.facebook.com/creatorstudio/?tab=fm_sound_collection&sound_collection_tab=sound_tracks&reference=artist_attr&asset_id=760624727688520


Kumpulan video menarik, unik, viral, hiburan, dunia selebriti, gaya hidup, sport dan peristiwa terkini untuk Anda.

Simak berita selengkapnya di http://pontianak.tribunnews.com/
Simak Video Viral lainnya https://www.youtube.com/c/TribunSingkawang1

Follow us:

Instagram: https://www.instagram.com/tribunpontianak/
Facebook: https://www.facebook.com/TribunPontianakInteraktif/
Twitter: https://twitter.com/tribunpontianak
TikTok: tiktok.com/@tribunpontianak

Terima Kasih Telah Subscribe, Like, dan comment konten-konten menarik dari Kami.",2022-08-19T13:18:53Z,PT1M,845068,5302,0,411
FTdiJmhzOto,UCK6c4qk3hRaa6fMIEZrhiXQ,Tribun Timur,"SHORT | Ferdy Sambo Divonis Mati, Bagaimana Tahapan Eksekusi Mati bagi Terpidana?","#tribuntimur #tribunviral #ferdysambo #shorts 

TRIBUN-TIMUR.COM - Terpidana kasus pembunuhan berencana, Ferdy Sambo dijatuhi vonis hukuman mati oleh majelis hakim pada Senin kemarin.

Sambo menambah satu lagi daftar jenderal yang dijatuhi hukuman mati di Indonesia.

Lantas kapan eksekusi Sambo bisa dilaksanakan?

Mungkin ini menjadi pertanyaan bagi publik Indonesia sekarang.

Juga bagaimana tahapan eksekusi mati itu dilakukan.

Seorang mantan algojo eksekutor narapidana dengan vonis mati menceritakan pengalamannya mengeksekusi para terpidana mati.

Tak banyak yang tahu tentang urutan eksekusi mati yang harus dilalui para terpidana.

Pemerintah Indonesia menetapkan lokasi eksekusi hukuman mati di kompleks penjara pulau Nusa Kambangan yang terletak di lepas pantai Cilacap, Jawa Tengah.

Hukuman mati di Indonesia sudah dijatuhkan pada beberapa terpidana kasus narkoba, bahkan sudah ada yang pada tahap eksekusi.

Penjara Pulau Nusa Kambangan dapat menampung lebih dari 1.500 narapidana, termasuk mereka yang ditahan karena perdagangan narkoba dan terorisme.

Penjara Pulau Nusa Kambangan yang memiliki keamanan tingkat tinggi, yang dikenal oleh penduduk setempat sebagai Pulau Hantu.

Tempat eksekusi hukuman mati bisa dilakukan di beberapa wilayah sepi yang ada di Pulau Nusa Kambangan.

Akan tetapi, tempat yang paling terkenal adalah Situs Nirbaya dan Limus Buntu.

Ada beberapa urutan untuk proses eksekusi para terpidana hukuman mati.

Para terpidana mati biasanya ditempatkan di ruang isolasi terlebih dahulu.

Sebelum memasuki sel isolasi, mereka akan diberitahu kapan mereka akan dieksekusi dan diminta untuk menentukan 'tiga permintaan terakhir'.

Menurut hukum Indonesia, narapidana harus diberitahu kapan eksekusi mereka akan terjadi setidaknya 72 jam sebelum eksekusi hukuman mati dilakukan.

Tugas dari eksekusi hukuman mati itu dilakukan oleh regu tembak yang berjumlah 12 orang.

Dikutip dari Intisari dan The Guardian, berikut urutan hukuman eksekusi mati, menurut mantan algojo.

1. Sebuah regu tembak berjumlah 12 orang yang terdiri atas penembak yang sangat terlatih dipilih, dengan dua orang tambahan siap siaga.

Mereka secara khusus yang dipilih memiliki usia 20-an, secara fisik dan mental juga harus cocok untuk tugas tersebut.

2. Para tahanan ditutup matanya dan kebanyakan mengarah ke salah satu dari dua bidang eksekusi, yakni Nirbaya atau Limus Buntu.

3. Narapidana diberikan pilihan untuk duduk, berdiri, atau berlutut sebelum dieksekusi.

4. Para penembak kemudian akan menembak secara bersamaan ke arah terpidana, membidik lurus ke jantungnya.

Mereka jarang menembak meleset karena sebelumnya diberikan pelatihan tambahan untuk mengasah keterampilan menembak.

Menurut beberapa sumber, hanya tiga senapan laras panjang yang diisi peluru, sementara sembilan senapan lain diisi peluru hampa.

5. Narapidana harus mati dalam satu menit.

6. Jika terpidana tidak langsung mati, seorang penembak dapat diminta untuk menembak kepala terpidana, tepat di atas telinganya.

Narator : Wa Ode Nurmin
Editor : Muhamad Asrul

(TRIBUN-TIMUR.COM)
Update info terkini via http://tribun-timur.com/

Follow akun Instagram http://bit.ly/IGTribunTimur
Follow akun Twitter http://bit.ly/twitterTribunTimur
Follow dan like fanpage Facebook http://bit.ly/FBTribunTimurMks
YouTube business inquiries: 081144407111",2023-02-17T08:40:02Z,PT58S,822342,8421,0,210
wI8BAX6JlRs,UC-00f9wTgxf7JaT2Jia8-KA,PENA KECIL,SAD!S | DIBALIK EKSEKUS! BRIGADIR JOSUA DAN MANIPULASI FERDY SAMBO!,"Assalamualaikum warahmatulahi wabarahkatuh, hallo sahabat, jumpa lagi dalam segmen ulasan pena, segmen yang akan membahas cerita kisah nyata, misteri, fakta sejarah, kejadian tragis dan kisah kisah menarik lainya dari penjuru dunia. 

 Penembakan Brigadir J di Duren tiga.

DISCLAIMER :
Konten dalam channel ini tidak mendukung tindakan ilegal dalam bentuk apapun. Ilustrasi dibuat oleh  @penakecilofficial  hanya untuk mengilustrasikan jalanya cerita. Tidak ada hubungan dengan siapapun yang hidup ataupun yang sudah mati, tempat, profesi dan apapun itu. Semua dibuat hanya untuk hiburan semata. Ambil sisi baiknya dan buang sisi buruknya. 
______________________________________________________________________________________________
______________________________________________________________________________________________
#ceritainspiratif #storytelling #filmpendek #kisahnyata #kisahkriminal #jejakperistiwa #olahtkp #kronologi #fakta #faktaunik #police #hukum",2025-04-05T11:30:39Z,PT10M49S,843752,2256,0,431
